YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,CC24,4220,3603
2025-02,WEEKDAY,9,TRAIN,EW3,25118,11610
2025-02,WEEKDAY,0,TRAIN,SE3,33,706
2025-02,WEEKDAY,13,TRAIN,NS17/CC15,32596,15576
2025-02,WEEKDAY,19,TRAIN,NE15,15935,63961
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,BP3,1797,1919
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,DT24,1945,2248
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,BP13,318,17
2025-02,WEEKDAY,18,TRAIN,BP5,3821,4644
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,EW23,144,933
2025-02,WEEKDAY,0,TRAIN,SE1,63,601
2025-02,WEEKDAY,12,TRAIN,NE9,24554,17632
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,SW5,3777,3459
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,DT28,398,14
2025-02,WEEKDAY,15,TRAIN,NS19,32147,35917
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,NE5,2074,5244
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,BP10,1205,1375
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,TE25,1584,673
2025-02,WEEKDAY,10,TRAIN,DT21,5919,8713
2025-02,WEEKDAY,0,TRAIN,TE19,150,54
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,CC12,2476,2830
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,SW4,1240,1540
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NS18,4687,1936
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,CG2,9488,15117
2025-02,WEEKDAY,6,TRAIN,DT13,4451,2860
2025-02,WEEKDAY,10,TRAIN,DT34,4481,4925
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,CC23,2128,1565
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1507,1796
2025-02,WEEKDAY,16,TRAIN,TE13,5685,5227
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,PW3,481,871
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,EW29,2206,2480
2025-02,WEEKDAY,8,TRAIN,DT2,8621,11309
2025-02,WEEKDAY,15,TRAIN,BP11,2209,3869
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,EW9,8262,11817
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,DT25,741,1910
2025-02,WEEKDAY,0,TRAIN,TE6,142,1607
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,DT20,86,134
2025-02,WEEKDAY,19,TRAIN,EW29,35865,12508
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,TE26,7794,6722
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,NS2,3940,10301
2025-02,WEEKDAY,13,TRAIN,TE8,9569,8900
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,NE8,14790,18347
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,TE12,925,962
2025-02,WEEKDAY,19,TRAIN,CC8,10104,16264
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,10892,35513
2025-02,WEEKDAY,21,TRAIN,PE5,1266,7555
2025-02,WEEKDAY,15,TRAIN,PW7,3954,3446
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,PE4,150,347
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,CC28,1938,1186
2025-02,WEEKDAY,0,TRAIN,TE27,16,633
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,PE5,465,22
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,SW4,142,694
2025-02,WEEKDAY,11,TRAIN,EW12/DT14,39058,69506
2025-02,WEEKDAY,14,TRAIN,SW5,7140,8017
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,NE1/CC29,10295,1952
2025-02,WEEKDAY,0,TRAIN,NE4/DT19,305,933
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,DT20,2638,2425
2025-02,WEEKDAY,0,TRAIN,BP6/DT1,0,5677
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,SE4,2310,1208
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,DT27,3495,2158
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,TE11,17,2
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,TE5,1813,1990
2025-02,WEEKDAY,19,TRAIN,DT31,7602,25766
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,CC19/DT9,3919,2468
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,SW7,918,1205
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,PE3,3085,2948
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,1130,1047
2025-02,WEEKDAY,18,TRAIN,EW32,19031,4889
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,TE6,4628,3845
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,TE3,4133,1981
2025-02,WEEKDAY,5,TRAIN,EW29,1397,7667
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,TE7,2780,2347
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,PW1,1341,1166
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,DT24,24,185
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,PE7,1534,1915
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,EW8/CC9,27700,29794
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,EW27,19159,15580
2025-02,WEEKDAY,10,TRAIN,TE25,3054,1358
2025-02,WEEKDAY,12,TRAIN,NS7,17361,13579
2025-02,WEEKDAY,15,TRAIN,NS9/TE2,43620,64792
2025-02,WEEKDAY,6,TRAIN,NE12/CC13,57517,29988
2025-02,WEEKDAY,9,TRAIN,PE7,5550,1968
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,TE18,5332,5725
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,TE24,679,1437
2025-02,WEEKDAY,17,TRAIN,EW28,59942,45341
2025-02,WEEKDAY,15,TRAIN,DT13,11265,10963
2025-02,WEEKDAY,20,TRAIN,DT20,11171,8347
2025-02,WEEKDAY,23,TRAIN,CG1/DT35,3400,1173
2025-02,WEEKDAY,15,TRAIN,CC3,8375,6859
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,PE6,3872,2734
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,NS19,2064,7275
2025-02,WEEKDAY,5,TRAIN,BP11,4092,259
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,CC5,719,1086
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,SW6,558,1715
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,EW7,6449,7775
2025-02,WEEKDAY,5,TRAIN,CC3,84,68
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,BP4,105,420
2025-02,WEEKDAY,19,TRAIN,CC28,3497,8692
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,PW4,291,6
2025-02,WEEKDAY,11,TRAIN,EW3,17061,11323
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,DT22,4917,5626
2025-02,WEEKDAY,7,TRAIN,TE16,11431,8143
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,TE1,2730,1558
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,TE15,4320,4993
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,SW3,735,221
2025-02,WEEKDAY,22,TRAIN,DT23,3135,2579
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,DT25,1662,1291
2025-02,WEEKDAY,7,TRAIN,SE1,13210,13536
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,DT28,4124,3009
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,NE10,8823,6189
2025-02,WEEKDAY,15,TRAIN,PE4,1310,2073
2025-02,WEEKDAY,16,TRAIN,CE1/DT16,34599,29141
2025-02,WEEKDAY,9,TRAIN,NS25/EW13,11887,92984
2025-02,WEEKDAY,8,TRAIN,NE13,56311,35711
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,NE7/DT12,22736,22380
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,BP11,1170,1317
2025-02,WEEKDAY,16,TRAIN,EW17,23117,29302
2025-02,WEEKDAY,14,TRAIN,BP9,2478,2125
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,EW24/NS1,1988,365
2025-02,WEEKDAY,6,TRAIN,BP3,13343,1162
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NS13,15108,21913
2025-02,WEEKDAY,19,TRAIN,NS12,15996,47596
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,CC19/DT9,4725,3597
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,TE29,1487,2049
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,BP9,334,229
2025-02,WEEKDAY,6,TRAIN,TE22,124,542
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,CC2,477,2721
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,CC12,637,1899
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW20,4725,4307
2025-02,WEEKDAY,7,TRAIN,NS25/EW13,5273,40759
2025-02,WEEKDAY,0,TRAIN,NS24/NE6/CC1,455,400
2025-02,WEEKDAY,22,TRAIN,DT34,2322,4489
2025-02,WEEKDAY,14,TRAIN,TE27,8291,6618
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,NE11,7481,7211
2025-02,WEEKDAY,9,TRAIN,PW2,35,95
2025-02,WEEKDAY,9,TRAIN,SW4,4319,1345
2025-02,WEEKDAY,16,TRAIN,EW24/NS1,81085,62525
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,EW6,5059,7249
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,CC5,2022,2810
2025-02,WEEKDAY,7,TRAIN,CC28,10175,4508
2025-02,WEEKDAY,13,TRAIN,CC10/DT26,13560,16213
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,TE28,1859,950
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,PE4,860,1106
2025-02,WEEKDAY,8,TRAIN,TE25,9380,1982
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW1,922,6827
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,EW33,2342,1009
2025-02,WEEKDAY,13,TRAIN,CC26,3484,5002
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NE17/PTC,21246,21559
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,TE12,1247,2384
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,CC16,819,559
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,EW31,2455,1713
2025-02,WEEKDAY,11,TRAIN,CC4/DT15,13307,25621
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,TE6,1816,6160
2025-02,WEEKDAY,6,TRAIN,EW14/NS26,2180,34775
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,DT22,2360,1339
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,EW3,7358,3374
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,DT28,3315,5535
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW15,10017,7476
2025-02,WEEKDAY,21,TRAIN,CC23,10765,2118
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,NS5,248,2259
2025-02,WEEKDAY,20,TRAIN,CC28,1780,6040
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,NE13,11170,9601
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,DT6,3257,1816
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NE17/PTC,5268,1964
2025-02,WEEKDAY,7,TRAIN,BP11,19368,2546
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,EW31,327,113
2025-02,WEEKDAY,0,TRAIN,NS14,1141,5542
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,TE8,2532,2296
2025-02,WEEKDAY,8,TRAIN,EW5,85978,34686
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NS10,13411,13284
2025-02,WEEKDAY,21,TRAIN,SW2,3581,4100
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,NE5,1034,3076
2025-02,WEEKDAY,18,TRAIN,PW7,5535,7345
2025-02,WEEKDAY,22,TRAIN,EW7,4873,17219
2025-02,WEEKDAY,19,TRAIN,TE7,7257,11635
2025-02,WEEKDAY,17,TRAIN,CC2,15501,4896
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,NE12/CC13,27901,31957
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NS10,14543,13664
2025-02,WEEKDAY,8,TRAIN,BP4,5091,23701
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,TE25,486,995
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,SW3,850,888
2025-02,WEEKDAY,5,TRAIN,EW22,472,753
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,NE10,7031,7544
2025-02,WEEKDAY,0,TRAIN,NS15,397,1254
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,DT7,1325,1652
2025-02,WEEKDAY,0,TRAIN,EW14/NS26,565,157
2025-02,WEEKDAY,18,TRAIN,NE8,45557,71834
2025-02,WEEKDAY,10,TRAIN,NS3,19661,10995
2025-02,WEEKDAY,14,TRAIN,CG2,26678,23646
2025-02,WEEKDAY,0,TRAIN,DT28,35,1146
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,NE4/DT19,9229,19603
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,EW3,769,49
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NE13,8362,10305
2025-02,WEEKDAY,22,TRAIN,TE25,578,1923
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,NE18,965,1588
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,BP5,1054,883
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,EW8/CC9,41354,29685
2025-02,WEEKDAY,7,TRAIN,NS19,60903,51124
2025-02,WEEKDAY,15,TRAIN,EW24/NS1,59660,54229
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,PW6,1135,366
2025-02,WEEKDAY,9,TRAIN,DT25,6600,5940
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,NS14,16613,7813
2025-02,WEEKDAY,20,TRAIN,CC10/DT26,12635,16916
2025-02,WEEKDAY,16,TRAIN,DT3,8724,9843
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1659,682
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,PW4,2856,2900
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,TE29,1205,1650
2025-02,WEEKDAY,14,TRAIN,DT22,7647,7825
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NE1/CC29,2045,7179
2025-02,WEEKDAY,16,TRAIN,TE19,14990,3689
2025-02,WEEKDAY,17,TRAIN,TE24,4566,4896
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,PW6,600,623
2025-02,WEEKDAY,13,TRAIN,DT10,5889,3194
2025-02,WEEKDAY,21,TRAIN,EW7,6703,23050
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,TE18,6636,6367
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,CC19/DT9,3388,5600
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,DT7,2015,1186
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,CC20,538,1304
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,NE13,14042,10005
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,EW19,7959,7561
2025-02,WEEKDAY,13,TRAIN,PW3,2282,1394
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,DT17,1095,363
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,PW7,294,617
2025-02,WEEKDAY,21,TRAIN,TE23,1581,2377
2025-02,WEEKDAY,9,TRAIN,BP10,4807,2312
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW14/NS26,6809,1061
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,CC27,847,301
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,EW6,1636,574
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,DT29,30,344
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,TE3,2951,4148
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,SW3,595,1045
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,EW22,2642,1714
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NS7,11720,8523
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,CG2,6355,8930
2025-02,WEEKDAY,10,TRAIN,TE12,5267,6997
2025-02,WEEKDAY,12,TRAIN,EW24/NS1,45443,60763
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,SW5,1287,2455
2025-02,WEEKDAY,23,TRAIN,PE4,373,899
2025-02,WEEKDAY,23,TRAIN,TE7,497,2554
2025-02,WEEKDAY,5,TRAIN,TE25,47,0
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW9,10334,9682
2025-02,WEEKDAY,10,TRAIN,EW21/CC22,13298,23982
2025-02,WEEKDAY,23,TRAIN,DT7,495,1363
2025-02,WEEKDAY,12,TRAIN,DT24,4585,3545
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2033,672
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,EW17,11043,9222
2025-02,WEEKDAY,13,TRAIN,NS21/DT11,48908,61901
2025-02,WEEKDAY,8,TRAIN,EW9,49016,36699
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,SW1,1168,1224
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,DT29,2739,2360
2025-02,WEEKDAY,20,TRAIN,EW33,4165,7401
2025-02,WEEKDAY,23,TRAIN,PW4,578,1968
2025-02,WEEKDAY,6,TRAIN,NE17/PTC,59794,17904
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,DT31,3878,1707
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,TE23,1518,1123
2025-02,WEEKDAY,16,TRAIN,TE12,8599,3932
2025-02,WEEKDAY,15,TRAIN,DT2,4807,2134
2025-02,WEEKDAY,19,TRAIN,NS28,2513,1235
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,NE4/DT19,30161,28903
2025-02,WEEKDAY,20,TRAIN,SW6,1560,6070
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,CC27,432,1512
2025-02,WEEKDAY,12,TRAIN,NE8,23844,30576
2025-02,WEEKDAY,19,TRAIN,DT30,5462,25485
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,DT21,2402,2283
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,EW20,4252,4463
2025-02,WEEKDAY,16,TRAIN,EW2/DT32,50920,67464
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,PE6,3468,3116
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NS20,16931,10093
2025-02,WEEKDAY,6,TRAIN,TE13,869,3136
2025-02,WEEKDAY,12,TRAIN,DT23,3739,3487
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,BP5,508,457
2025-02,WEEKDAY,7,TRAIN,EW3,40525,25152
2025-02,WEEKDAY,8,TRAIN,PE6,14498,6541
2025-02,WEEKDAY,8,TRAIN,CC19/DT9,11713,15883
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,DT13,7536,5086
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,EW27,20954,18277
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,CC26,1145,839
2025-02,WEEKDAY,15,TRAIN,NS10,24904,33442
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,NS8,3802,5799
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NS15,4757,4608
2025-02,WEEKDAY,11,TRAIN,PW5,2148,1491
2025-02,WEEKDAY,23,TRAIN,BP7,30,142
2025-02,WEEKDAY,7,TRAIN,NS10,164278,54623
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,NE4/DT19,29579,15931
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW10,5781,6385
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,NS28,829,382
2025-02,WEEKDAY,13,TRAIN,EW4,12956,9838
2025-02,WEEKDAY,0,TRAIN,TE1,4,263
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,DT30,3578,2719
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,EW18,4092,6572
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,7008,6763
2025-02,WEEKDAY,9,TRAIN,BP12,4548,1340
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,EW15,6750,11280
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,CC19/DT9,4692,4446
2025-02,WEEKDAY,21,TRAIN,BP4,1953,2281
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,SW2,958,829
2025-02,WEEKDAY,8,TRAIN,TE15,15554,15970
2025-02,WEEKDAY,16,TRAIN,EW6,8696,14404
2025-02,WEEKDAY,22,TRAIN,CC10/DT26,7538,14023
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,NS20,6570,15418
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,CG1/DT35,5951,1666
2025-02,WEEKDAY,19,TRAIN,DT24,6742,10229
2025-02,WEEKDAY,23,TRAIN,SW8,154,1021
2025-02,WEEKDAY,12,TRAIN,TE19,10013,8707
2025-02,WEEKDAY,15,TRAIN,DT23,3523,2965
2025-02,WEEKDAY,20,TRAIN,TE8,11652,10101
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,DT13,3676,4062
2025-02,WEEKDAY,6,TRAIN,CC19/DT9,3150,4708
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,NE9,11822,7934
2025-02,WEEKDAY,0,TRAIN,EW28,21,4091
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,PW2,38,36
2025-02,WEEKDAY,17,TRAIN,DT2,12189,3329
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NS16,10170,20115
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,BP6/DT1,16526,23954
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,DT24,1579,1660
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NE15,8842,9533
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,DT31,3301,1785
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NS8,7656,6157
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NS24/NE6/CC1,21436,21807
2025-02,WEEKDAY,19,TRAIN,EW22,13218,12181
2025-02,WEEKDAY,8,TRAIN,NE1/CC29,29380,110918
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,TE8,103,178
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,CC27,788,772
2025-02,WEEKDAY,20,TRAIN,NS23,53015,22199
2025-02,WEEKDAY,10,TRAIN,EW11,18585,16880
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,TE27,655,2002
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,SW5,4021,3215
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NE4/DT19,33252,27510
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,EW28,12232,12349
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,DT7,681,1118
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,CC11,6381,4214
2025-02,WEEKDAY,23,TRAIN,EW19,1947,7676
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,TE4,2755,2169
2025-02,WEEKDAY,22,TRAIN,NS15,9449,12900
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,NS5,14378,8117
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,DT23,25,0
2025-02,WEEKDAY,6,TRAIN,NS9/TE2,86878,42139
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW24/NS1,36487,31894
2025-02,WEEKDAY,12,TRAIN,TE3,11988,9908
2025-02,WEEKDAY,15,TRAIN,NE12/CC13,54105,63793
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,BP7,389,491
2025-02,WEEKDAY,19,TRAIN,NS15,31143,25474
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,DT25,2023,1184
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,DT29,2893,1004
2025-02,WEEKDAY,7,TRAIN,TE7,16164,17077
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,TE26,1786,3781
2025-02,WEEKDAY,10,TRAIN,SW8,2251,922
2025-02,WEEKDAY,15,TRAIN,BP3,2683,4284
2025-02,WEEKDAY,16,TRAIN,TE16,6977,7517
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW1,11644,12408
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,CC6,5001,7068
2025-02,WEEKDAY,6,TRAIN,DT2,3033,2184
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NS24/NE6/CC1,21136,13377
2025-02,WEEKDAY,13,TRAIN,NE15,18956,16585
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,NS10,18955,9511
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,EW18,3609,4025
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,EW4,2896,1524
2025-02,WEEKDAY,10,TRAIN,NS11,36055,14985
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,DT28,1464,5995
2025-02,WEEKDAY,12,TRAIN,DT17,34434,17025
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,NS2,12922,8486
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,PW5,1881,866
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,EW16/NE3/TE17,12298,11958
2025-02,WEEKDAY,14,TRAIN,EW28,22267,16993
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NS28,3229,2735
2025-02,WEEKDAY,16,TRAIN,NS13,41688,66720
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,DT3,3342,4496
2025-02,WEEKDAY,20,TRAIN,TE3,6595,14183
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,TE14/NS22,39860,47228
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,SE3,1188,1689
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,PW4,316,862
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,TE8,3701,4768
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,CC8,3416,3420
2025-02,WEEKDAY,14,TRAIN,BP6/DT1,29190,34601
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,NS20,13165,13818
2025-02,WEEKDAY,22,TRAIN,NS17/CC15,10626,24526
2025-02,WEEKDAY,10,TRAIN,NS25/EW13,14789,58731
2025-02,WEEKDAY,23,TRAIN,TE3,849,6115
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,PE2,900,2804
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NS13,22346,22571
2025-02,WEEKDAY,17,TRAIN,CC3,16054,7383
2025-02,WEEKDAY,9,TRAIN,DT18,4937,86501
2025-02,WEEKDAY,8,TRAIN,PE4,3856,1500
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,PW2,19,43
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,CC20,10,79
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,NS3,7962,10491
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NS5,11934,11661
2025-02,WEEKDAY,23,TRAIN,SW1,335,576
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW16/NE3/TE17,2450,2686
