,Street_name,Planning_area,Time_taken
1787,SELEGIE ROAD,Tanglin,1808
1788,SEMBAWANG DRIVE,Tanglin,4129
1789,SEMBAWANG ROAD,Tanglin,3377
1790,SENGKANG SQUARE,Tanglin,3011
1791,SENGKANG WEST AVENUE,Tanglin,3300
1792,SERANGOON CENTRAL,Tanglin,2464
1793,SERANGOON ROAD,Tanglin,2524
1794,SHENTON WAY,Tanglin,2320
1795,SIMS AVENUE,Tanglin,2391
1796,SIMS DRIVE,Tanglin,2756
1797,SIN MING ROAD,Tanglin,2061
1798,SINARAN DRIVE,Tanglin,1924
1799,SOMERSET ROAD,Tanglin,1219
1800,SOUTH BRIDGE ROAD,Tanglin,1932
1801,SOUTH BUONA VISTA ROAD,Tanglin,2640
1802,STADIUM WALK,Tanglin,2264
1803,STAMFORD ROAD,Tanglin,1628
1804,TAI SENG STREET,Tanglin,2498
1805,TAI THONG CRESCENT,Tanglin,2419
1806,TAMPINES CENTRAL 1,Tanglin,3698
1807,TAMPINES CENTRAL 5,Tanglin,3409
1808,TAMPINES STREET 32,Tanglin,3622
1809,TAN QUEE LAN STREET,Tanglin,1736
1810,TANGLIN ROAD,Tanglin,2133
1811,TANJONG KATONG ROAD,Tanglin,2935
1812,TELOK AYER STREET,Tanglin,2301
1813,TELOK KURAU ROAD,Tanglin,3519
1814,TEMASEK BOULEVARD,Tanglin,1772
1815,TESSENSOHN ROAD,Tanglin,2024
1816,THOMSON ROAD,Tanglin,2304
1817,TIONG BAHRU ROAD,Tanglin,1268
1818,TRAS STREET,Tanglin,2316
1819,UNITY STREET,Tanglin,1688
1820,UPPER BUKIT TIMAH ROAD,Tanglin,2729
1821,UPPER CIRCULAR ROAD,Tanglin,1730
1822,UPPER CROSS STREET,Tanglin,1850
1823,UPPER SERANGOON ROAD,Tanglin,2819
1824,UPPER THOMSON ROAD,Tanglin,1773
1825,VICTORIA STREET,Tanglin,1670
1826,WEST COAST DRIVE,Tanglin,2899
1827,WEST COAST ROAD,Tanglin,3023
1828,WILKIE ROAD,Tanglin,2189
1829,WOODLANDS AVENUE 1,Tanglin,3373
1830,WOODLANDS ROAD,Tanglin,3355
1831,WOODLANDS SQUARE,Tanglin,2636
1832,YIO CHU KANG ROAD,Tanglin,2731
1833,YISHUN AVENUE 2,Tanglin,3053
1834,YISHUN AVENUE 9,Tanglin,3722
1835,YISHUN CENTRAL 1,Tanglin,3387
1836,YISHUN RING ROAD,Tanglin,3599
1837,ALBERT STREET,Tuas,6186
1838,ALEXANDRA ROAD,Tuas,4617
1839,ANG MO KIO AVENUE 3,Tuas,7121
1840,ANSON ROAD,Tuas,5010
1841,BALESTIER ROAD,Tuas,6195
1842,BATTERY ROAD,Tuas,5023
1843,BAYFRONT AVENUE,Tuas,6021
1844,BEACH ROAD,Tuas,5467
1845,BEDOK NORTH STREET 1,Tuas,6534
1846,BEDOK ROAD,Tuas,6774
1847,BENCOOLEN STREET,Tuas,5767
1848,BIDADARI PARK DRIVE,Tuas,6511
1849,BRAS BASAH ROAD,Tuas,5462
1850,BROOKE ROAD,Tuas,6752
1851,BUKIT TIMAH ROAD,Tuas,6983
1852,CAVAN ROAD,Tuas,5641
1853,CECIL STREET,Tuas,5197
1854,CENTRAL BOULEVARD,Tuas,5494
1855,CHANGI BUSINESS PARK CENTRAL 1,Tuas,7434
1856,CHANGI ROAD,Tuas,6094
1857,CHIN SWEE ROAD,Tuas,5509
1858,CHOA CHU KANG AVENUE 4,Tuas,4754
1859,CHOA CHU KANG NORTH 6,Tuas,4436
1860,CLAYMORE DRIVE,Tuas,5653
1861,CLEMENCEAU AVENUE,Tuas,5743
1862,CLEMENTI AVENUE 3,Tuas,4034
1863,COLEMAN STREET,Tuas,5255
1864,COLLYER QUAY,Tuas,5067
1865,COMMONWEALTH AVENUE WEST,Tuas,4233
1866,COMPASSVALE BOW,Tuas,6713
1867,CROSS STREET,Tuas,5333
1868,CUSCADEN ROAD,Tuas,5699
1869,EAST COAST ROAD,Tuas,7344
1870,EASTWOOD ROAD,Tuas,7120
1871,ENG HOON STREET,Tuas,5219
1872,ENGGOR STREET,Tuas,5152
1873,EU TONG SEN STREET,Tuas,5198
1874,FOCH ROAD,Tuas,5742
1875,GEYLANG ROAD,Tuas,6258
1876,GOLDHILL PLAZA,Tuas,6028
1877,GOPENG STREET,Tuas,4999
1878,GUILLEMARD ROAD,Tuas,6132
1879,HANDY ROAD,Tuas,5493
1880,HAVELOCK ROAD,Tuas,5033
1881,HIGH STREET,Tuas,5461
1882,HOLLAND AVENUE,Tuas,4585
1883,HOUGANG AVENUE 10,Tuas,7375
1884,HOUGANG STREET 51,Tuas,7526
1885,HOUGANG STREET 91,Tuas,8055
1886,IRRAWADDY ROAD,Tuas,6009
1887,JALAN ANAK BUKIT,Tuas,5166
1888,JALAN BESAR,Tuas,5759
1889,JALAN JURONG KECHIL,Tuas,5057
1890,JALAN LEGUNDI,Tuas,6533
1891,JALAN MASJID,Tuas,6013
1892,JALAN SULTAN,Tuas,5724
1893,JELEBU ROAD,Tuas,5209
1894,JOO CHIAT ROAD,Tuas,6457
1895,JOO KOON CIRCLE,Tuas,3492
1896,JURONG EAST STREET 21,Tuas,3927
1897,JURONG GATEWAY ROAD,Tuas,3647
1898,JURONG WEST CENTRAL 2,Tuas,3145
1899,JURONG WEST CENTRAL 3,Tuas,3251
1900,KALLANG AVENUE,Tuas,5806
1901,KELANTAN LANE,Tuas,5928
1902,KEPPEL ROAD,Tuas,5945
1903,KITCHENER ROAD,Tuas,6004
1904,KOEK ROAD,Tuas,6011
1905,LAVENDER STREET,Tuas,5701
1906,LORONG 22 GEYLANG,Tuas,6076
1907,LORONG 4 TOA PAYOH,Tuas,6510
1908,LORONG KILAT,Tuas,5273
1909,LORONG LIPUT,Tuas,4843
1910,MACPHERSON ROAD,Tuas,7043
1911,MAJU AVENUE,Tuas,7184
1912,MARINA BOULEVARD,Tuas,5985
1913,MARINA VIEW,Tuas,5435
1914,MARINE PARADE ROAD,Tuas,6968
1915,MARITIME SQUARE,Tuas,5757
1916,MARKET STREET,Tuas,6676
1917,MARNE ROAD,Tuas,6150
1918,MERCHANT ROAD,Tuas,5665
1919,MIDDLE ROAD,Tuas,5799
1920,MOHAMED SULTAN ROAD,Tuas,5659
1921,MOUNTBATTEN ROAD,Tuas,6679
1922,NEW BRIDGE ROAD,Tuas,5142
1923,NEW UPPER CHANGI ROAD,Tuas,6753
1924,NORTH BRIDGE ROAD,Tuas,5741
1925,NORTH BUONA VISTA DRIVE,Tuas,4346
1926,NORTHPOINT DRIVE,Tuas,6200
1927,OCEAN WAY,Tuas,8639
1928,ORCHARD ROAD,Tuas,6050
1929,ORCHARD TURN,Tuas,5775
1930,OUTRAM ROAD,Tuas,4667
1931,PASIR PANJANG ROAD,Tuas,5719
1932,PASIR RIS CENTRAL,Tuas,7640
1933,PASIR RIS CLOSE,Tuas,7563
1934,PAYA LEBAR ROAD,Tuas,5749
1935,PENANG ROAD,Tuas,5889
1936,PETIR ROAD,Tuas,5872
1937,PUNGGOL CENTRAL,Tuas,7915
1938,QUEENSWAY,Tuas,4789
1939,RACE COURSE ROAD,Tuas,6063
1940,RAFFLES AVENUE,Tuas,5772
1941,RAFFLES BOULEVARD,Tuas,5712
1942,RAFFLES LINK,Tuas,5399
1943,RAFFLES PLACE,Tuas,4843
1944,RAFFLES QUAY,Tuas,5163
1945,RANGOON ROAD,Tuas,5911
1946,RIVER VALLEY ROAD,Tuas,5192
1947,RIVERVALE CRESCENT,Tuas,8649
1948,ROBERTSON QUAY,Tuas,5810
1949,ROBINSON ROAD,Tuas,5241
1950,ROCHOR CANAL ROAD,Tuas,5576
1951,ROCHOR ROAD,Tuas,5301
1952,SAM LEONG ROAD,Tuas,6064
1953,SCOTTS ROAD,Tuas,5964
1954,SELEGIE ROAD,Tuas,5998
1955,SEMBAWANG DRIVE,Tuas,6382
1956,SEMBAWANG ROAD,Tuas,6625
1957,SENGKANG SQUARE,Tuas,6908
1958,SENGKANG WEST AVENUE,Tuas,9043
1959,SERANGOON CENTRAL,Tuas,5975
1960,SERANGOON ROAD,Tuas,6573
1961,SHENTON WAY,Tuas,5022
1962,SIMS AVENUE,Tuas,5650
1963,SIMS DRIVE,Tuas,6031
1964,SIN MING ROAD,Tuas,6152
1965,SINARAN DRIVE,Tuas,5996
1966,SOMERSET ROAD,Tuas,5506
1967,SOUTH BRIDGE ROAD,Tuas,5636
1968,SOUTH BUONA VISTA ROAD,Tuas,6777
1969,STADIUM WALK,Tuas,6357
1970,STAMFORD ROAD,Tuas,5320
1971,TAI SENG STREET,Tuas,6009
1972,TAI THONG CRESCENT,Tuas,7003
1973,TAMPINES CENTRAL 1,Tuas,6957
1974,TAMPINES CENTRAL 5,Tuas,6668
1975,TAMPINES STREET 32,Tuas,7617
1976,TAN QUEE LAN STREET,Tuas,5398
1977,TANGLIN ROAD,Tuas,4970
1978,TANJONG KATONG ROAD,Tuas,6169
1979,TELOK AYER STREET,Tuas,5266
1980,TELOK KURAU ROAD,Tuas,6732
1981,TEMASEK BOULEVARD,Tuas,5684
1982,TESSENSOHN ROAD,Tuas,6444
1983,THOMSON ROAD,Tuas,6146
1984,TIONG BAHRU ROAD,Tuas,5020
1985,TRAS STREET,Tuas,5111
1986,UNITY STREET,Tuas,5675
1987,UPPER BUKIT TIMAH ROAD,Tuas,5189
1988,UPPER CIRCULAR ROAD,Tuas,5524
1989,UPPER CROSS STREET,Tuas,5443
1990,UPPER SERANGOON ROAD,Tuas,6739
1991,UPPER THOMSON ROAD,Tuas,6710
1992,VICTORIA STREET,Tuas,5108
1993,WEST COAST DRIVE,Tuas,4491
1994,WEST COAST ROAD,Tuas,4782
1995,WILKIE ROAD,Tuas,6583
1996,WOODLANDS AVENUE 1,Tuas,5922
1997,WOODLANDS ROAD,Tuas,6042
1998,WOODLANDS SQUARE,Tuas,5177
1999,YIO CHU KANG ROAD,Tuas,7164
2000,YISHUN AVENUE 2,Tuas,6037
2001,YISHUN AVENUE 9,Tuas,6396
2002,YISHUN CENTRAL 1,Tuas,6061
2003,YISHUN RING ROAD,Tuas,6509
2004,ALBERT STREET,Southern Islands,4858
2005,ALEXANDRA ROAD,Southern Islands,4995
2006,ANG MO KIO AVENUE 3,Southern Islands,6380
2007,ANSON ROAD,Southern Islands,4034
2008,BALESTIER ROAD,Southern Islands,5505
2009,BATTERY ROAD,Southern Islands,4656
2010,BAYFRONT AVENUE,Southern Islands,4733
2011,BEACH ROAD,Southern Islands,4857
2012,BEDOK NORTH STREET 1,Southern Islands,6167
2013,BEDOK ROAD,Southern Islands,6501
2014,BENCOOLEN STREET,Southern Islands,4772
2015,BIDADARI PARK DRIVE,Southern Islands,5251
2016,BRAS BASAH ROAD,Southern Islands,4733
2017,BROOKE ROAD,Southern Islands,6089
2018,BUKIT TIMAH ROAD,Southern Islands,7770
2019,CAVAN ROAD,Southern Islands,5095
2020,CECIL STREET,Southern Islands,5348
2021,CENTRAL BOULEVARD,Southern Islands,4893
2022,CHANGI BUSINESS PARK CENTRAL 1,Southern Islands,7254
2023,CHANGI ROAD,Southern Islands,5727
2024,CHIN SWEE ROAD,Southern Islands,4366
2025,CHOA CHU KANG AVENUE 4,Southern Islands,6444
2026,CHOA CHU KANG NORTH 6,Southern Islands,6126
2027,CLAYMORE DRIVE,Southern Islands,5507
2028,CLEMENCEAU AVENUE,Southern Islands,4555
2029,CLEMENTI AVENUE 3,Southern Islands,5187
2030,COLEMAN STREET,Southern Islands,4863
2031,COLLYER QUAY,Southern Islands,4700
2032,COMMONWEALTH AVENUE WEST,Southern Islands,4983
2033,COMPASSVALE BOW,Southern Islands,5813
2034,CROSS STREET,Southern Islands,5010
2035,CUSCADEN ROAD,Southern Islands,5352
2036,EAST COAST ROAD,Southern Islands,6718
2037,EASTWOOD ROAD,Southern Islands,6940
2038,ENG HOON STREET,Southern Islands,4259
2039,ENGGOR STREET,Southern Islands,4078
2040,EU TONG SEN STREET,Southern Islands,4191
2041,FOCH ROAD,Southern Islands,5196
2042,GEYLANG ROAD,Southern Islands,5891
2043,GOLDHILL PLAZA,Southern Islands,5076
2044,GOPENG STREET,Southern Islands,4188
2045,GUILLEMARD ROAD,Southern Islands,5637
2046,HANDY ROAD,Southern Islands,4748
2047,HAVELOCK ROAD,Southern Islands,4320
2048,HIGH STREET,Southern Islands,4346
2049,HOLLAND AVENUE,Southern Islands,5579
2050,HOUGANG AVENUE 10,Southern Islands,6143
2051,HOUGANG STREET 51,Southern Islands,6355
2052,HOUGANG STREET 91,Southern Islands,6799
2053,IRRAWADDY ROAD,Southern Islands,5268
2054,JALAN ANAK BUKIT,Southern Islands,6080
2055,JALAN BESAR,Southern Islands,5289
2056,JALAN JURONG KECHIL,Southern Islands,5996
2057,JALAN LEGUNDI,Southern Islands,7561
2058,JALAN MASJID,Southern Islands,5646
2059,JALAN SULTAN,Southern Islands,5028
2060,JELEBU ROAD,Southern Islands,6680
2061,JOO CHIAT ROAD,Southern Islands,6090
2062,JOO KOON CIRCLE,Southern Islands,6882
2063,JURONG EAST STREET 21,Southern Islands,5700
2064,JURONG GATEWAY ROAD,Southern Islands,5420
2065,JURONG WEST CENTRAL 2,Southern Islands,5840
2066,JURONG WEST CENTRAL 3,Southern Islands,5946
2067,KALLANG AVENUE,Southern Islands,5157
2068,KELANTAN LANE,Southern Islands,4938
2069,KEPPEL ROAD,Southern Islands,3914
2070,KITCHENER ROAD,Southern Islands,5131
2071,KOEK ROAD,Southern Islands,4897
2072,LAVENDER STREET,Southern Islands,5109
2073,LORONG 22 GEYLANG,Southern Islands,5709
2074,LORONG 4 TOA PAYOH,Southern Islands,5769
2075,LORONG KILAT,Southern Islands,6086
2076,LORONG LIPUT,Southern Islands,5948
2077,MACPHERSON ROAD,Southern Islands,5610
2078,MAJU AVENUE,Southern Islands,6317
2079,MARINA BOULEVARD,Southern Islands,4905
2080,MARINA VIEW,Southern Islands,4504
2081,MARINE PARADE ROAD,Southern Islands,6363
2082,MARITIME SQUARE,Southern Islands,3982
2083,MARKET STREET,Southern Islands,6309
2084,MARNE ROAD,Southern Islands,5100
2085,MERCHANT ROAD,Southern Islands,4681
2086,MIDDLE ROAD,Southern Islands,4730
2087,MOHAMED SULTAN ROAD,Southern Islands,4736
2088,MOUNTBATTEN ROAD,Southern Islands,5518
2089,NEW BRIDGE ROAD,Southern Islands,4002
2090,NEW UPPER CHANGI ROAD,Southern Islands,6412
2091,NORTH BRIDGE ROAD,Southern Islands,5045
2092,NORTH BUONA VISTA DRIVE,Southern Islands,5656
2093,NORTHPOINT DRIVE,Southern Islands,6857
2094,OCEAN WAY,Southern Islands,1142
2095,ORCHARD ROAD,Southern Islands,5178
2096,ORCHARD TURN,Southern Islands,4865
2097,OUTRAM ROAD,Southern Islands,4284
2098,PASIR PANJANG ROAD,Southern Islands,4852
2099,PASIR RIS CENTRAL,Southern Islands,7460
2100,PASIR RIS CLOSE,Southern Islands,7184
2101,PAYA LEBAR ROAD,Southern Islands,5695
2102,PENANG ROAD,Southern Islands,4701
2103,PETIR ROAD,Southern Islands,6964
2104,PUNGGOL CENTRAL,Southern Islands,6613
2105,QUEENSWAY,Southern Islands,4982
2106,RACE COURSE ROAD,Southern Islands,5193
2107,RAFFLES AVENUE,Southern Islands,4692
2108,RAFFLES BOULEVARD,Southern Islands,5057
2109,RAFFLES LINK,Southern Islands,5737
2110,RAFFLES PLACE,Southern Islands,4476
2111,RAFFLES QUAY,Southern Islands,4999
2112,RANGOON ROAD,Southern Islands,5011
2113,RIVER VALLEY ROAD,Southern Islands,4176
2114,RIVERVALE CRESCENT,Southern Islands,6333
2115,ROBERTSON QUAY,Southern Islands,4622
2116,ROBINSON ROAD,Southern Islands,4680
2117,ROCHOR CANAL ROAD,Southern Islands,5229
2118,ROCHOR ROAD,Southern Islands,5157
2119,SAM LEONG ROAD,Southern Islands,5158
2120,SCOTTS ROAD,Southern Islands,5279
2121,SELEGIE ROAD,Southern Islands,4668
2122,SEMBAWANG DRIVE,Southern Islands,7650
2123,SEMBAWANG ROAD,Southern Islands,7155
2124,SENGKANG SQUARE,Southern Islands,6008
2125,SENGKANG WEST AVENUE,Southern Islands,6320
2126,SERANGOON CENTRAL,Southern Islands,5813
2127,SERANGOON ROAD,Southern Islands,5614
2128,SHENTON WAY,Southern Islands,4346
2129,SIMS AVENUE,Southern Islands,5283
2130,SIMS DRIVE,Southern Islands,5664
2131,SIN MING ROAD,Southern Islands,6078
2132,SINARAN DRIVE,Southern Islands,5255
2133,SOMERSET ROAD,Southern Islands,4743
2134,SOUTH BRIDGE ROAD,Southern Islands,4818
2135,SOUTH BUONA VISTA ROAD,Southern Islands,5314
2136,STADIUM WALK,Southern Islands,5595
2137,STAMFORD ROAD,Southern Islands,4284
2138,TAI SENG STREET,Southern Islands,5955
2139,TAI THONG CRESCENT,Southern Islands,5307
2140,TAMPINES CENTRAL 1,Southern Islands,6374
2141,TAMPINES CENTRAL 5,Southern Islands,6301
2142,TAMPINES STREET 32,Southern Islands,6686
2143,TAN QUEE LAN STREET,Southern Islands,4903
2144,TANGLIN ROAD,Southern Islands,4591
2145,TANJONG KATONG ROAD,Southern Islands,5892
2146,TELOK AYER STREET,Southern Islands,5481
2147,TELOK KURAU ROAD,Southern Islands,6539
2148,TEMASEK BOULEVARD,Southern Islands,5017
2149,TESSENSOHN ROAD,Southern Islands,5044
2150,THOMSON ROAD,Southern Islands,5194
2151,TIONG BAHRU ROAD,Southern Islands,4121
2152,TRAS STREET,Southern Islands,4175
2153,UNITY STREET,Southern Islands,4487
2154,UPPER BUKIT TIMAH ROAD,Southern Islands,6675
2155,UPPER CIRCULAR ROAD,Southern Islands,4237
2156,UPPER CROSS STREET,Southern Islands,4258
2157,UPPER SERANGOON ROAD,Southern Islands,5839
2158,UPPER THOMSON ROAD,Southern Islands,5796
2159,VICTORIA STREET,Southern Islands,4831
2160,WEST COAST DRIVE,Southern Islands,5644
2161,WEST COAST ROAD,Southern Islands,5915
2162,WILKIE ROAD,Southern Islands,5120
2163,WOODLANDS AVENUE 1,Southern Islands,7390
2164,WOODLANDS ROAD,Southern Islands,7454
2165,WOODLANDS SQUARE,Southern Islands,6653
2166,YIO CHU KANG ROAD,Southern Islands,6310
2167,YISHUN AVENUE 2,Southern Islands,6384
2168,YISHUN AVENUE 9,Southern Islands,7053
2169,YISHUN CENTRAL 1,Southern Islands,6718
2170,YISHUN RING ROAD,Southern Islands,7166
2171,ALBERT STREET,Bukit Panjang,2533
2172,ALEXANDRA ROAD,Bukit Panjang,3898
2173,ANG MO KIO AVENUE 3,Bukit Panjang,3777
2174,ANSON ROAD,Bukit Panjang,3577
2175,BALESTIER ROAD,Bukit Panjang,2516
2176,BATTERY ROAD,Bukit Panjang,2725
2177,BAYFRONT AVENUE,Bukit Panjang,2303
2178,BEACH ROAD,Bukit Panjang,2246
2179,BEDOK NORTH STREET 1,Bukit Panjang,3853
2180,BEDOK ROAD,Bukit Panjang,4190
2181,BENCOOLEN STREET,Bukit Panjang,3057
2182,BIDADARI PARK DRIVE,Bukit Panjang,2984
2183,BRAS BASAH ROAD,Bukit Panjang,2538
2184,BROOKE ROAD,Bukit Panjang,3779
2185,BUKIT TIMAH ROAD,Bukit Panjang,5114
2186,CAVAN ROAD,Bukit Panjang,3083
2187,CECIL STREET,Bukit Panjang,2755
2188,CENTRAL BOULEVARD,Bukit Panjang,2931
2189,CHANGI BUSINESS PARK CENTRAL 1,Bukit Panjang,4597
2190,CHANGI ROAD,Bukit Panjang,3413
2191,CHIN SWEE ROAD,Bukit Panjang,3010
2192,CHOA CHU KANG AVENUE 4,Bukit Panjang,1724
2193,CHOA CHU KANG NORTH 6,Bukit Panjang,1594
2194,CLAYMORE DRIVE,Bukit Panjang,2805
2195,CLEMENCEAU AVENUE,Bukit Panjang,3140
2196,CLEMENTI AVENUE 3,Bukit Panjang,2454
2197,COLEMAN STREET,Bukit Panjang,2658
2198,COLLYER QUAY,Bukit Panjang,2769
2199,COMMONWEALTH AVENUE WEST,Bukit Panjang,2318
2200,COMPASSVALE BOW,Bukit Panjang,3546
2201,CROSS STREET,Bukit Panjang,2465
2202,CUSCADEN ROAD,Bukit Panjang,2650
2203,EAST COAST ROAD,Bukit Panjang,4450
2204,EASTWOOD ROAD,Bukit Panjang,4273
2205,ENG HOON STREET,Bukit Panjang,3369
2206,ENGGOR STREET,Bukit Panjang,3256
2207,EU TONG SEN STREET,Bukit Panjang,2857
2208,FOCH ROAD,Bukit Panjang,3037
2209,GEYLANG ROAD,Bukit Panjang,3510
2210,GOLDHILL PLAZA,Bukit Panjang,2789
2211,GOPENG STREET,Bukit Panjang,3371
2212,GUILLEMARD ROAD,Bukit Panjang,3384
2213,HANDY ROAD,Bukit Panjang,2786
2214,HAVELOCK ROAD,Bukit Panjang,3835
2215,HIGH STREET,Bukit Panjang,2733
2216,HOLLAND AVENUE,Bukit Panjang,2967
2217,HOUGANG AVENUE 10,Bukit Panjang,3816
2218,HOUGANG STREET 51,Bukit Panjang,3938
2219,HOUGANG STREET 91,Bukit Panjang,4396
2220,IRRAWADDY ROAD,Bukit Panjang,2328
2221,JALAN ANAK BUKIT,Bukit Panjang,1304
2222,JALAN BESAR,Bukit Panjang,3228
2223,JALAN JURONG KECHIL,Bukit Panjang,1220
2224,JALAN LEGUNDI,Bukit Panjang,3533
2225,JALAN MASJID,Bukit Panjang,3332
2226,JALAN SULTAN,Bukit Panjang,2889
2227,JELEBU ROAD,Bukit Panjang,709
2228,JOO CHIAT ROAD,Bukit Panjang,3814
2229,JOO KOON CIRCLE,Bukit Panjang,4428
2230,JURONG EAST STREET 21,Bukit Panjang,2237
2231,JURONG GATEWAY ROAD,Bukit Panjang,2256
2232,JURONG WEST CENTRAL 2,Bukit Panjang,3162
2233,JURONG WEST CENTRAL 3,Bukit Panjang,3456
2234,KALLANG AVENUE,Bukit Panjang,3368
2235,KELANTAN LANE,Bukit Panjang,3151
